,price_type,metric_code,study_number,location_type,adjustment_index,adjusted,sale_type,frequency,date,rand_millions,datetime
4232,Current prices,A64209,P6420,Catering,,Actual figures,food,MONTHLY,02-2011,539.5,2011-02-01
4233,Current prices,B64209,P6420,Catering,,Actual figures,bar,MONTHLY,02-2011,39.3,2011-02-01
4234,Current prices,C64209,P6420,Catering,,Actual figures,other,MONTHLY,02-2011,73.5,2011-02-01
4235,Current prices,D64209,P6420,Catering,,Actual figures,total,MONTHLY,02-2011,652.3,2011-02-01
4236,Current prices,A64200,P6420,Total industry,,Actual figures,food,MONTHLY,02-2011,2655.3,2011-02-01
4237,Current prices,B64200,P6420,Total industry,,Actual figures,bar,MONTHLY,02-2011,253.3,2011-02-01
4238,Current prices,C64200,P6420,Total industry,,Actual figures,other,MONTHLY,02-2011,129.7,2011-02-01
4239,Current prices,D64200,P6420,Total industry,,Actual figures,total,MONTHLY,02-2011,3038.3,2011-02-01
4240,Constant prices,A64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,food,MONTHLY,02-2011,1781.6,2011-02-01
4241,Constant prices,B64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,bar,MONTHLY,02-2011,289.4,2011-02-01
4242,Constant prices,C64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,other,MONTHLY,02-2011,74.9,2011-02-01
4243,Constant prices,D64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,total,MONTHLY,02-2011,2145.9,2011-02-01
4244,Constant prices,A64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,food,MONTHLY,02-2011,1049.2,2011-02-01
4245,Constant prices,B64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,bar,MONTHLY,02-2011,3.8,2011-02-01
4246,Constant prices,C64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,other,MONTHLY,02-2011,0.4,2011-02-01
4247,Constant prices,D64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,total,MONTHLY,02-2011,1053.4,2011-02-01
4248,Constant prices,A64209_CON,P6420,Catering,2015 = 100,Actual figures,food,MONTHLY,02-2011,721.8,2011-02-01
4249,Constant prices,B64209_CON,P6420,Catering,2015 = 100,Actual figures,bar,MONTHLY,02-2011,53.9,2011-02-01
4250,Constant prices,C64209_CON,P6420,Catering,2015 = 100,Actual figures,other,MONTHLY,02-2011,98.5,2011-02-01
4251,Constant prices,D64209_CON,P6420,Catering,2015 = 100,Actual figures,total,MONTHLY,02-2011,874.2,2011-02-01
4252,Constant prices,A64200_CON,P6420,Total industry,2015 = 100,Actual figures,food,MONTHLY,02-2011,3552.6,2011-02-01
4253,Constant prices,B64200_CON,P6420,Total industry,2015 = 100,Actual figures,bar,MONTHLY,02-2011,347.1,2011-02-01
4254,Constant prices,C64200_CON,P6420,Total industry,2015 = 100,Actual figures,other,MONTHLY,02-2011,173.8,2011-02-01
4255,Constant prices,D64200_CON,P6420,Total industry,2015 = 100,Actual figures,total,MONTHLY,02-2011,4073.5,2011-02-01
4256,Current prices,A64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,food,MONTHLY,02-2011,1450.8,2011-02-01
4257,Current prices,B64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,bar,MONTHLY,02-2011,221.5,2011-02-01
4258,Current prices,C64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,other,MONTHLY,02-2011,52.2,2011-02-01
4259,Current prices,D64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,total,MONTHLY,02-2011,1724.5,2011-02-01
4260,Current prices,A64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,food,MONTHLY,02-2011,871.8,2011-02-01
4261,Current prices,B64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,bar,MONTHLY,02-2011,2.9,2011-02-01
4262,Current prices,C64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,other,MONTHLY,02-2011,0.3,2011-02-01
4263,Current prices,D64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,total,MONTHLY,02-2011,875.1,2011-02-01
4264,Current prices,A64209_SEAS,P6420,Catering,,Seasonally adjusted,food,MONTHLY,02-2011,547.2,2011-02-01
4265,Current prices,B64209_SEAS,P6420,Catering,,Seasonally adjusted,bar,MONTHLY,02-2011,42.0,2011-02-01
4266,Current prices,C64209_SEAS,P6420,Catering,,Seasonally adjusted,other,MONTHLY,02-2011,78.4,2011-02-01
4267,Current prices,D64209_SEAS,P6420,Catering,,Seasonally adjusted,total,MONTHLY,02-2011,667.6,2011-02-01
4268,Current prices,A64200_SEAS,P6420,Total industry,,Seasonally adjusted,food,MONTHLY,02-2011,2869.8,2011-02-01
4269,Current prices,B64200_SEAS,P6420,Total industry,,Seasonally adjusted,bar,MONTHLY,02-2011,266.4,2011-02-01
4270,Current prices,C64200_SEAS,P6420,Total industry,,Seasonally adjusted,other,MONTHLY,02-2011,130.9,2011-02-01
4271,Current prices,D64200_SEAS,P6420,Total industry,,Seasonally adjusted,total,MONTHLY,02-2011,3267.1,2011-02-01
4272,Constant prices,A64201_CON_D11,P6420,Restaurants and coffee shops,2015 = 100,Seasonally adjusted,food,MONTHLY,02-2011,1941.9,2011-02-01
4273,Constant prices,B64201_CON_D11,P6420,Restaurants and coffee shops,2015 = 100,Seasonally adjusted,bar,MONTHLY,02-2011,302.3,2011-02-01
4274,Constant prices,C64201_CON_D11,P6420,Restaurants and coffee shops,2015 = 100,Seasonally adjusted,other,MONTHLY,02-2011,71.1,2011-02-01
4275,Constant prices,D64201_CON_D11,P6420,Restaurants and coffee shops,2015 = 100,Seasonally adjusted,total,MONTHLY,02-2011,2315.3,2011-02-01
4276,Constant prices,A64203_CON_D11,P6420,Take-away and fast food,2015 = 100,Seasonally adjusted,food,MONTHLY,02-2011,1169.0,2011-02-01
4277,Constant prices,B64203_CON_D11,P6420,Take-away and fast food,2015 = 100,Seasonally adjusted,bar,MONTHLY,02-2011,4.0,2011-02-01
4278,Constant prices,C64203_CON_D11,P6420,Take-away and fast food,2015 = 100,Seasonally adjusted,other,MONTHLY,02-2011,0.4,2011-02-01
4279,Constant prices,D64203_CON_D11,P6420,Take-away and fast food,2015 = 100,Seasonally adjusted,total,MONTHLY,02-2011,1173.4,2011-02-01
4280,Constant prices,A64209_CON_D11,P6420,Catering,2015 = 100,Seasonally adjusted,food,MONTHLY,02-2011,734.4,2011-02-01
4281,Constant prices,B64209_CON_D11,P6420,Catering,2015 = 100,Seasonally adjusted,bar,MONTHLY,02-2011,57.0,2011-02-01
4282,Constant prices,C64209_CON_D11,P6420,Catering,2015 = 100,Seasonally adjusted,other,MONTHLY,02-2011,98.5,2011-02-01
4283,Constant prices,D64209_CON_D11,P6420,Catering,2015 = 100,Seasonally adjusted,total,MONTHLY,02-2011,889.8,2011-02-01
4284,Constant prices,A64200_CON_D11,P6420,Total industry,2015 = 100,Seasonally adjusted,food,MONTHLY,02-2011,3845.3,2011-02-01
4285,Constant prices,B64200_CON_D11,P6420,Total industry,2015 = 100,Seasonally adjusted,bar,MONTHLY,02-2011,363.2,2011-02-01
4286,Constant prices,C64200_CON_D11,P6420,Total industry,2015 = 100,Seasonally adjusted,other,MONTHLY,02-2011,170.0,2011-02-01
4287,Constant prices,D64200_CON_D11,P6420,Total industry,2015 = 100,Seasonally adjusted,total,MONTHLY,02-2011,4378.5,2011-02-01
4288,Current prices,A64201,P6420,Restaurants and coffee shops,,Actual figures,food,MONTHLY,03-2011,1477.4,2011-03-01
4289,Current prices,B64201,P6420,Restaurants and coffee shops,,Actual figures,bar,MONTHLY,03-2011,220.3,2011-03-01
4290,Current prices,C64201,P6420,Restaurants and coffee shops,,Actual figures,other,MONTHLY,03-2011,118.5,2011-03-01
4291,Current prices,D64201,P6420,Restaurants and coffee shops,,Actual figures,total,MONTHLY,03-2011,1816.2,2011-03-01
4292,Current prices,A64203,P6420,Take-away and fast food,,Actual figures,food,MONTHLY,03-2011,845.6,2011-03-01
4293,Current prices,B64203,P6420,Take-away and fast food,,Actual figures,bar,MONTHLY,03-2011,3.1,2011-03-01
4294,Current prices,C64203,P6420,Take-away and fast food,,Actual figures,other,MONTHLY,03-2011,0.4,2011-03-01
4295,Current prices,D64203,P6420,Take-away and fast food,,Actual figures,total,MONTHLY,03-2011,849.1,2011-03-01
4296,Current prices,A64209,P6420,Catering,,Actual figures,food,MONTHLY,03-2011,570.7,2011-03-01
4297,Current prices,B64209,P6420,Catering,,Actual figures,bar,MONTHLY,03-2011,48.8,2011-03-01
4298,Current prices,C64209,P6420,Catering,,Actual figures,other,MONTHLY,03-2011,89.7,2011-03-01
4299,Current prices,D64209,P6420,Catering,,Actual figures,total,MONTHLY,03-2011,709.2,2011-03-01
4300,Current prices,A64200,P6420,Total industry,,Actual figures,food,MONTHLY,03-2011,2893.7,2011-03-01
4301,Current prices,B64200,P6420,Total industry,,Actual figures,bar,MONTHLY,03-2011,272.2,2011-03-01
4302,Current prices,C64200,P6420,Total industry,,Actual figures,other,MONTHLY,03-2011,208.6,2011-03-01
4303,Current prices,D64200,P6420,Total industry,,Actual figures,total,MONTHLY,03-2011,3374.5,2011-03-01
4304,Constant prices,A64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,food,MONTHLY,03-2011,1966.4,2011-03-01
4305,Constant prices,B64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,bar,MONTHLY,03-2011,295.4,2011-03-01
4306,Constant prices,C64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,other,MONTHLY,03-2011,157.4,2011-03-01
4307,Constant prices,D64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,total,MONTHLY,03-2011,2419.2,2011-03-01
4308,Constant prices,A64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,food,MONTHLY,03-2011,1125.5,2011-03-01
4309,Constant prices,B64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,bar,MONTHLY,03-2011,4.2,2011-03-01
4310,Constant prices,C64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,other,MONTHLY,03-2011,0.5,2011-03-01
4311,Constant prices,D64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,total,MONTHLY,03-2011,1130.2,2011-03-01
4312,Constant prices,A64209_CON,P6420,Catering,2015 = 100,Actual figures,food,MONTHLY,03-2011,759.6,2011-03-01
4313,Constant prices,B64209_CON,P6420,Catering,2015 = 100,Actual figures,bar,MONTHLY,03-2011,65.4,2011-03-01
4314,Constant prices,C64209_CON,P6420,Catering,2015 = 100,Actual figures,other,MONTHLY,03-2011,119.1,2011-03-01
4315,Constant prices,D64209_CON,P6420,Catering,2015 = 100,Actual figures,total,MONTHLY,03-2011,944.1,2011-03-01
4316,Constant prices,A64200_CON,P6420,Total industry,2015 = 100,Actual figures,food,MONTHLY,03-2011,3851.5,2011-03-01
4317,Constant prices,B64200_CON,P6420,Total industry,2015 = 100,Actual figures,bar,MONTHLY,03-2011,365.0,2011-03-01
4318,Constant prices,C64200_CON,P6420,Total industry,2015 = 100,Actual figures,other,MONTHLY,03-2011,277.0,2011-03-01
4319,Constant prices,D64200_CON,P6420,Total industry,2015 = 100,Actual figures,total,MONTHLY,03-2011,4493.5,2011-03-01
4320,Current prices,A64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,food,MONTHLY,03-2011,1469.6,2011-03-01
4321,Current prices,B64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,bar,MONTHLY,03-2011,220.1,2011-03-01
4322,Current prices,C64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,other,MONTHLY,03-2011,102.0,2011-03-01
4323,Current prices,D64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,total,MONTHLY,03-2011,1791.7,2011-03-01
4324,Current prices,A64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,food,MONTHLY,03-2011,899.2,2011-03-01
4325,Current prices,B64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,bar,MONTHLY,03-2011,3.0,2011-03-01
4326,Current prices,C64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,other,MONTHLY,03-2011,0.4,2011-03-01
4327,Current prices,D64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,total,MONTHLY,03-2011,902.6,2011-03-01
4328,Current prices,A64209_SEAS,P6420,Catering,,Seasonally adjusted,food,MONTHLY,03-2011,546.7,2011-03-01
4329,Current prices,B64209_SEAS,P6420,Catering,,Seasonally adjusted,bar,MONTHLY,03-2011,48.9,2011-03-01
4330,Current prices,C64209_SEAS,P6420,Catering,,Seasonally adjusted,other,MONTHLY,03-2011,82.5,2011-03-01
4331,Current prices,D64209_SEAS,P6420,Catering,,Seasonally adjusted,total,MONTHLY,03-2011,678.1,2011-03-01
4332,Current prices,A64200_SEAS,P6420,Total industry,,Seasonally adjusted,food,MONTHLY,03-2011,2915.6,2011-03-01
4333,Current prices,B64200_SEAS,P6420,Total industry,,Seasonally adjusted,bar,MONTHLY,03-2011,272.0,2011-03-01
4334,Current prices,C64200_SEAS,P6420,Total industry,,Seasonally adjusted,other,MONTHLY,03-2011,184.8,2011-03-01
4335,Current prices,D64200_SEAS,P6420,Total industry,,Seasonally adjusted,total,MONTHLY,03-2011,3372.4,2011-03-01
4336,Constant prices,A64201_CON_D11,P6420,Restaurants and coffee shops,2015 = 100,Seasonally adjusted,food,MONTHLY,03-2011,1957.0,2011-03-01
4337,Constant prices,B64201_CON_D11,P6420,Restaurants and coffee shops,2015 = 100,Seasonally adjusted,bar,MONTHLY,03-2011,298.2,2011-03-01
4338,Constant prices,C64201_CON_D11,P6420,Restaurants and coffee shops,2015 = 100,Seasonally adjusted,other,MONTHLY,03-2011,138.2,2011-03-01
4339,Constant prices,D64201_CON_D11,P6420,Restaurants and coffee shops,2015 = 100,Seasonally adjusted,total,MONTHLY,03-2011,2393.5,2011-03-01
4340,Constant prices,A64203_CON_D11,P6420,Take-away and fast food,2015 = 100,Seasonally adjusted,food,MONTHLY,03-2011,1186.7,2011-03-01
4341,Constant prices,B64203_CON_D11,P6420,Take-away and fast food,2015 = 100,Seasonally adjusted,bar,MONTHLY,03-2011,4.0,2011-03-01
4342,Constant prices,C64203_CON_D11,P6420,Take-away and fast food,2015 = 100,Seasonally adjusted,other,MONTHLY,03-2011,0.5,2011-03-01
4343,Constant prices,D64203_CON_D11,P6420,Take-away and fast food,2015 = 100,Seasonally adjusted,total,MONTHLY,03-2011,1191.3,2011-03-01
4344,Constant prices,A64209_CON_D11,P6420,Catering,2015 = 100,Seasonally adjusted,food,MONTHLY,03-2011,726.8,2011-03-01
4345,Constant prices,B64209_CON_D11,P6420,Catering,2015 = 100,Seasonally adjusted,bar,MONTHLY,03-2011,65.3,2011-03-01
4346,Constant prices,C64209_CON_D11,P6420,Catering,2015 = 100,Seasonally adjusted,other,MONTHLY,03-2011,119.1,2011-03-01
4347,Constant prices,D64209_CON_D11,P6420,Catering,2015 = 100,Seasonally adjusted,total,MONTHLY,03-2011,911.2,2011-03-01
4348,Constant prices,A64200_CON_D11,P6420,Total industry,2015 = 100,Seasonally adjusted,food,MONTHLY,03-2011,3870.6,2011-03-01
4349,Constant prices,B64200_CON_D11,P6420,Total industry,2015 = 100,Seasonally adjusted,bar,MONTHLY,03-2011,367.6,2011-03-01
4350,Constant prices,C64200_CON_D11,P6420,Total industry,2015 = 100,Seasonally adjusted,other,MONTHLY,03-2011,257.8,2011-03-01
4351,Constant prices,D64200_CON_D11,P6420,Total industry,2015 = 100,Seasonally adjusted,total,MONTHLY,03-2011,4495.9,2011-03-01
4352,Current prices,A64201,P6420,Restaurants and coffee shops,,Actual figures,food,MONTHLY,04-2011,1482.5,2011-04-01
4353,Current prices,B64201,P6420,Restaurants and coffee shops,,Actual figures,bar,MONTHLY,04-2011,220.0,2011-04-01
4354,Current prices,C64201,P6420,Restaurants and coffee shops,,Actual figures,other,MONTHLY,04-2011,56.1,2011-04-01
4355,Current prices,D64201,P6420,Restaurants and coffee shops,,Actual figures,total,MONTHLY,04-2011,1758.6,2011-04-01
4356,Current prices,A64203,P6420,Take-away and fast food,,Actual figures,food,MONTHLY,04-2011,878.1,2011-04-01
4357,Current prices,B64203,P6420,Take-away and fast food,,Actual figures,bar,MONTHLY,04-2011,2.8,2011-04-01
4358,Current prices,C64203,P6420,Take-away and fast food,,Actual figures,other,MONTHLY,04-2011,0.3,2011-04-01
4359,Current prices,D64203,P6420,Take-away and fast food,,Actual figures,total,MONTHLY,04-2011,881.2,2011-04-01
4360,Current prices,A64209,P6420,Catering,,Actual figures,food,MONTHLY,04-2011,506.3,2011-04-01
4361,Current prices,B64209,P6420,Catering,,Actual figures,bar,MONTHLY,04-2011,50.3,2011-04-01
4362,Current prices,C64209,P6420,Catering,,Actual figures,other,MONTHLY,04-2011,82.7,2011-04-01
4363,Current prices,D64209,P6420,Catering,,Actual figures,total,MONTHLY,04-2011,639.3,2011-04-01
4364,Current prices,A64200,P6420,Total industry,,Actual figures,food,MONTHLY,04-2011,2866.9,2011-04-01
4365,Current prices,B64200,P6420,Total industry,,Actual figures,bar,MONTHLY,04-2011,273.1,2011-04-01
4366,Current prices,C64200,P6420,Total industry,,Actual figures,other,MONTHLY,04-2011,139.1,2011-04-01
4367,Current prices,D64200,P6420,Total industry,,Actual figures,total,MONTHLY,04-2011,3279.1,2011-04-01
4368,Constant prices,A64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,food,MONTHLY,04-2011,1960.1,2011-04-01
4369,Constant prices,B64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,bar,MONTHLY,04-2011,293.1,2011-04-01
4370,Constant prices,C64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,other,MONTHLY,04-2011,74.0,2011-04-01
4371,Constant prices,D64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,total,MONTHLY,04-2011,2327.2,2011-04-01
4372,Constant prices,A64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,food,MONTHLY,04-2011,1161.0,2011-04-01
4373,Constant prices,B64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,bar,MONTHLY,04-2011,3.7,2011-04-01
4374,Constant prices,C64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,other,MONTHLY,04-2011,0.4,2011-04-01
4375,Constant prices,D64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,total,MONTHLY,04-2011,1165.1,2011-04-01
4376,Constant prices,A64209_CON,P6420,Catering,2015 = 100,Actual figures,food,MONTHLY,04-2011,669.4,2011-04-01
4377,Constant prices,B64209_CON,P6420,Catering,2015 = 100,Actual figures,bar,MONTHLY,04-2011,67.0,2011-04-01
4378,Constant prices,C64209_CON,P6420,Catering,2015 = 100,Actual figures,other,MONTHLY,04-2011,109.1,2011-04-01
4379,Constant prices,D64209_CON,P6420,Catering,2015 = 100,Actual figures,total,MONTHLY,04-2011,845.5,2011-04-01
4380,Constant prices,A64200_CON,P6420,Total industry,2015 = 100,Actual figures,food,MONTHLY,04-2011,3790.5,2011-04-01
4381,Constant prices,B64200_CON,P6420,Total industry,2015 = 100,Actual figures,bar,MONTHLY,04-2011,363.8,2011-04-01
4382,Constant prices,C64200_CON,P6420,Total industry,2015 = 100,Actual figures,other,MONTHLY,04-2011,183.5,2011-04-01
4383,Constant prices,D64200_CON,P6420,Total industry,2015 = 100,Actual figures,total,MONTHLY,04-2011,4337.8,2011-04-01
4384,Current prices,A64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,food,MONTHLY,04-2011,1501.6,2011-04-01
4385,Current prices,B64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,bar,MONTHLY,04-2011,219.5,2011-04-01
4386,Current prices,C64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,other,MONTHLY,04-2011,57.8,2011-04-01
4387,Current prices,D64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,total,MONTHLY,04-2011,1778.8,2011-04-01
4388,Current prices,A64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,food,MONTHLY,04-2011,865.4,2011-04-01
4389,Current prices,B64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,bar,MONTHLY,04-2011,3.0,2011-04-01
4390,Current prices,C64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,other,MONTHLY,04-2011,0.3,2011-04-01
4391,Current prices,D64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,total,MONTHLY,04-2011,868.7,2011-04-01
4392,Current prices,A64209_SEAS,P6420,Catering,,Seasonally adjusted,food,MONTHLY,04-2011,536.4,2011-04-01
4393,Current prices,B64209_SEAS,P6420,Catering,,Seasonally adjusted,bar,MONTHLY,04-2011,51.4,2011-04-01
4394,Current prices,C64209_SEAS,P6420,Catering,,Seasonally adjusted,other,MONTHLY,04-2011,81.9,2011-04-01
4395,Current prices,D64209_SEAS,P6420,Catering,,Seasonally adjusted,total,MONTHLY,04-2011,669.7,2011-04-01
4396,Current prices,A64200_SEAS,P6420,Total industry,,Seasonally adjusted,food,MONTHLY,04-2011,2903.4,2011-04-01
4397,Current prices,B64200_SEAS,P6420,Total industry,,Seasonally adjusted,bar,MONTHLY,04-2011,273.9,2011-04-01
4398,Current prices,C64200_SEAS,P6420,Total industry,,Seasonally adjusted,other,MONTHLY,04-2011,140.0,2011-04-01
